"cardSecondary__media src","cardSecondary__media-count","updated-date 2","price__tag","price","cardSecondary__info-wrapper_detail-basic-content href","cardSecondary__info-wrapper_detail-basic-content","cardSecondary__info-wrapper_detail-basic-content 2","left","left 2","right","right 3","cardSecondary__info-agent href","avatar src","Svg href 5","agent-detail_name","agent-detail_name 2","text","text 2"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2Ff5037f37-67d9-41f9-9793-cc7499137fa1%2F2024-07-01-03-48-48-c955942f-4559-4d71-90d7-2722575352bb.jpg&w=1920&q=75","2","01/07/2024","Rp4,5 Miliar","Cicilan Mulai Rp.23,7 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-4mily-kelapa-gading-1006927550","Rumah Hibrida Raya Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara","1","3","63 m²","208 m²","https://www.99.co/id/agent/specialistkg16","https://www.99.co/id/_next/image?url=https%3A%2F%2Fpicture.rumah123.com%2Fr123%2F80x80-crop%2Fphoto%2F1741829%2F180%2F17418291668155987.jpg&w=256&q=75","[object Object]","Yunike","Lj Hooker Kelapa Gading Timur","+62815...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2Ff5037f37-67d9-41f9-9793-cc7499137fa1%2F2024-07-01-03-46-40-e9aa1986-ec81-40d7-89b0-0cac6900991d.jpg&w=1920&q=75","2","01/07/2024","Rp3,7 Miliar","Cicilan Mulai Rp.19,5 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-3mily-kelapa-gading-1006927540","Rumah Jl. Legong Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara","4","3","157 m²","250 m²","https://www.99.co/id/agent/specialistkg16","https://www.99.co/id/_next/image?url=https%3A%2F%2Fpicture.rumah123.com%2Fr123%2F80x80-crop%2Fphoto%2F1741829%2F180%2F17418291668155987.jpg&w=256&q=75","[object Object]","Yunike","Lj Hooker Kelapa Gading Timur","+62815...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2Ff5037f37-67d9-41f9-9793-cc7499137fa1%2F2024-07-01-03-44-33-5b7854b0-b4a4-48cd-9a9d-3d6c26f2453d.jpg&w=1920&q=75","2","01/07/2024","Rp3,6 Miliar","Cicilan Mulai Rp.19 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-3mily-tanjung-priok-1006927515","Rumah Sunter Permai Jaya Jakarta Utara","Tanjung Priok, Jakarta Utara","4","2","158 m²","98 m²","https://www.99.co/id/agent/specialistkg16","https://www.99.co/id/_next/image?url=https%3A%2F%2Fpicture.rumah123.com%2Fr123%2F80x80-crop%2Fphoto%2F1741829%2F180%2F17418291668155987.jpg&w=256&q=75","[object Object]","Yunike","Lj Hooker Kelapa Gading Timur","+62815...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2Ff5037f37-67d9-41f9-9793-cc7499137fa1%2F2024-07-01-03-40-25-8e056c71-0d7a-4430-bc44-52e0e9312a10.jpg&w=1920&q=75","2","01/07/2024","Rp2,7 Miliar","Cicilan Mulai Rp.14,2 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-2mily-kelapa-gading-1006927494","Rumah Gading Putih Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara","3","2","90 m²","160 m²","https://www.99.co/id/agent/specialistkg16","https://www.99.co/id/_next/image?url=https%3A%2F%2Fpicture.rumah123.com%2Fr123%2F80x80-crop%2Fphoto%2F1741829%2F180%2F17418291668155987.jpg&w=256&q=75","[object Object]","Yunike","Lj Hooker Kelapa Gading Timur","+62815...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2Ff5037f37-67d9-41f9-9793-cc7499137fa1%2F2024-07-01-03-36-38-836e8b84-925f-45f6-80b7-5c185d982661.jpg&w=1920&q=75","2","01/07/2024","Rp7,2 Miliar","Cicilan Mulai Rp.38 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-7mily-tanjung-priok-1006927476","Rumah Sunter Mas Barat Sunter, Jakarta Utara","Tanjung Priok, Jakarta Utara","5","6","396 m²","500 m²","https://www.99.co/id/agent/specialistkg16","https://www.99.co/id/_next/image?url=https%3A%2F%2Fpicture.rumah123.com%2Fr123%2F80x80-crop%2Fphoto%2F1741829%2F180%2F17418291668155987.jpg&w=256&q=75","[object Object]","Yunike","Lj Hooker Kelapa Gading Timur","+62815...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2Ff5037f37-67d9-41f9-9793-cc7499137fa1%2F2024-07-01-03-34-35-99c2e038-4c2c-4f0e-ac9b-114d0c46699e.jpg&w=1920&q=75","2","01/07/2024","Rp1,4 Miliar","Cicilan Mulai Rp.7,39 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-1mily-kelapa-gading-1006927464","Rumah Komplek PT. HII Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara","8","2","98 m²","138 m²","https://www.99.co/id/agent/specialistkg16","https://www.99.co/id/_next/image?url=https%3A%2F%2Fpicture.rumah123.com%2Fr123%2F80x80-crop%2Fphoto%2F1741829%2F180%2F17418291668155987.jpg&w=256&q=75","[object Object]","Yunike","Lj Hooker Kelapa Gading Timur","+62815...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2F49236a0b-9efb-498a-9f77-ca38b0f81721%2F2024-07-01-03-27-10-37f3e5dd-8bbf-4f24-b115-db8c1c9d39f2.jpg&w=1920&q=75","2","01/07/2024","Rp1,4 Miliar","Cicilan Mulai Rp.7,39 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-1mily-cilincing-1006927433","Rumah Villa Gading Permai Semper Barat, Cilincing, Jakarta Utara","Cilincing, Jakarta Utara","3","2","89 m²","75 m²","https://www.99.co/id/agent/specialistkg15","https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-pic%2Fagent%2F34725690%2Fd14bf31d%2F80%2F80.jpeg&w=256&q=75","[object Object]","Lamris","Agen","+62813...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2F49236a0b-9efb-498a-9f77-ca38b0f81721%2F2024-07-01-03-25-06-ec6feef5-5fa0-4347-a9aa-2df9a04a737c.jpg&w=1920&q=75","2","01/07/2024","Rp2,5 Miliar","Cicilan Mulai Rp.13,2 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-2mily-cakung-1006927414","Rumah Jl. Cempaka Komp. Taman Modern, Cakung, Jakarta Timur","Cakung, Jakarta Timur","3","3","180 m²","265 m²","https://www.99.co/id/agent/specialistkg15","https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-pic%2Fagent%2F34725690%2Fd14bf31d%2F80%2F80.jpeg&w=256&q=75","[object Object]","Lamris","Agen","+62813...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2F49236a0b-9efb-498a-9f77-ca38b0f81721%2F2024-07-01-03-19-29-25a29996-2d95-4bc8-aa23-9c4b90b644be.jpg&w=1920&q=75","2","01/07/2024","Rp5 Miliar","Cicilan Mulai Rp.26,4 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-5mily-cakung-1006927387","Rumah Taman Modern Cakung, Jakarta Timur","Cakung, Jakarta Timur","4","4","300 m²","325 m²","https://www.99.co/id/agent/specialistkg15","https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-pic%2Fagent%2F34725690%2Fd14bf31d%2F80%2F80.jpeg&w=256&q=75","[object Object]","Lamris","Agen","+62813...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2F53d32040-5d70-4303-8caa-ae8898ba1ed5%2F2024-06-29-03-01-11-adbc5f9a-6ebd-46c9-9caa-6273b7ef697a.jpg&w=1920&q=75","5","01/07/2024","Rp11 Miliar","Cicilan Mulai Rp.58 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-11mily-pesanggrahan-1006912926","Rumah Tinggal Dijual Kawasan Rempoa Jakarta Selatan","rempoa, Pesanggrahan, Jakarta Selatan","6","3","410 m²","270 m²","https://www.99.co/id/agent/auliawien","https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F80%2F80%2Fcrop%2Ffalse%2Fproduction%2Fimage%2Fuser%2F53d32040-5d70-4303-8caa-ae8898ba1ed5%2F2023-03-01-04-53-29-972d2471-31d3-4c88-88fc-2fdcfa338ea5.jpg&w=256&q=75","[object Object]","Wien Aulia","RAGA REAL PROPERTY","+62811...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2F53d32040-5d70-4303-8caa-ae8898ba1ed5%2F2024-06-29-03-11-52-700e20ec-d814-4e4c-974a-14fe1f73e28c.jpg&w=1920&q=75","4","01/07/2024","Rp3,5 Miliar","Cicilan Mulai Rp.18,4 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-3mily-pasar-minggu-1006913327","DIJUAL RUMAH STRATEGIS BEBAS BANJIR DI JATI PADANG","jati padang, Pasar Minggu, Jakarta Selatan","6","5","200 m²","190 m²","https://www.99.co/id/agent/auliawien","https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F80%2F80%2Fcrop%2Ffalse%2Fproduction%2Fimage%2Fuser%2F53d32040-5d70-4303-8caa-ae8898ba1ed5%2F2023-03-01-04-53-29-972d2471-31d3-4c88-88fc-2fdcfa338ea5.jpg&w=256&q=75","[object Object]","Wien Aulia","RAGA REAL PROPERTY","+62811...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2F53d32040-5d70-4303-8caa-ae8898ba1ed5%2F2024-06-29-03-29-57-2c731543-ab03-4a22-89e7-b79c826beba4.jpg&w=1920&q=75","4","01/07/2024","Rp4,38 Miliar","Cicilan Mulai Rp.23,1 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-4mily-palmerah-1006914004","Jual Cepat Rumah Tinggal ex Kantor Daerah Kemanggisan","kemanggisan, Palmerah, Jakarta Barat","4","3","327 m²","300 m²","https://www.99.co/id/agent/auliawien","https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F80%2F80%2Fcrop%2Ffalse%2Fproduction%2Fimage%2Fuser%2F53d32040-5d70-4303-8caa-ae8898ba1ed5%2F2023-03-01-04-53-29-972d2471-31d3-4c88-88fc-2fdcfa338ea5.jpg&w=256&q=75","[object Object]","Wien Aulia","RAGA REAL PROPERTY","+62811...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2F53d32040-5d70-4303-8caa-ae8898ba1ed5%2F2024-06-29-05-57-59-26622987-5d27-4d0d-a96f-0284c44304ad.jpg&w=1920&q=75","6","01/07/2024","Rp5,9 Miliar","Cicilan Mulai Rp.31,1 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-5mily-cilandak-1006916908","DIJUAL RUMAH SIAP HUNI & STRATEGIS DI KOMPLEK LEBAK BULUS","lebak bulus, Cilandak, Jakarta Selatan","3","3","296 m²","282 m²","https://www.99.co/id/agent/auliawien","https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F80%2F80%2Fcrop%2Ffalse%2Fproduction%2Fimage%2Fuser%2F53d32040-5d70-4303-8caa-ae8898ba1ed5%2F2023-03-01-04-53-29-972d2471-31d3-4c88-88fc-2fdcfa338ea5.jpg&w=256&q=75","[object Object]","Wien Aulia","RAGA REAL PROPERTY","+62811...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2F49236a0b-9efb-498a-9f77-ca38b0f81721%2F2024-07-01-03-15-45-c5c81af1-da5a-406b-88a3-d4d952b60cf9.jpg&w=1920&q=75","2","01/07/2024","Rp1 Miliar","Cicilan Mulai Rp.5,28 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-1mily-cilincing-1006927362","Rumah Rorotan Kirana Legacy Cilincing, Jakarta Utara","Cilincing, Jakarta Utara","2","1","124 m²","60 m²","https://www.99.co/id/agent/specialistkg15","https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-pic%2Fagent%2F34725690%2Fd14bf31d%2F80%2F80.jpeg&w=256&q=75","[object Object]","Lamris","Agen","+62813...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2F0ba41c31-f89c-4de4-abe0-0c0a24439c84%2F2024-07-01-03-14-29-b9d1eb02-6846-4ed7-94d2-58c2c5d6eced.jpg&w=1920&q=75","1","01/07/2024","Rp375 Juta","Cicilan Mulai Rp.1,98 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-3750jt-cakung-1006927309","RUMAH DI PULO GEBANG JAKARTA TIMUR","Cakung, Jakarta Timur","1","1","55 m²","50 m²","https://www.99.co/id/agent/syifagrandivpro","https://www.99.co/id/_next/image?url=https%3A%2F%2Fpicture.rumah123.com%2Fr123%2F80x80-crop%2Fphoto%2F756030%2F180%2F7560301655346100.jpg&w=256&q=75","[object Object]","Syifa","Grand Diva Property","+62812...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2F49236a0b-9efb-498a-9f77-ca38b0f81721%2F2024-07-01-03-13-43-cf770b2a-730e-432d-8a59-c2fa99190e99.jpg&w=1920&q=75","2","01/07/2024","Rp5 Miliar","Cicilan Mulai Rp.26,4 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-5mily-cilincing-1006927352","Rumah Jl. Kebantenan Semper Timur, Cilincing, Jakarta Utara","Cilincing, Jakarta Utara","9","4","1110 m²","500 m²","https://www.99.co/id/agent/specialistkg15","https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-pic%2Fagent%2F34725690%2Fd14bf31d%2F80%2F80.jpeg&w=256&q=75","[object Object]","Lamris","Agen","+62813...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2F49236a0b-9efb-498a-9f77-ca38b0f81721%2F2024-07-01-03-11-25-cd35085d-922c-4888-b561-150351a5bd43.jpg&w=1920&q=75","2","01/07/2024","Rp2,6 Miliar","Cicilan Mulai Rp.13,7 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-2mily-cilincing-1006927340","Rumah Rorotan, Cilincing, Jakarta Utara","Cilincing, Jakarta Utara","9","9","224 m²","215 m²","https://www.99.co/id/agent/specialistkg15","https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-pic%2Fagent%2F34725690%2Fd14bf31d%2F80%2F80.jpeg&w=256&q=75","[object Object]","Lamris","Agen","+62813...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2F49236a0b-9efb-498a-9f77-ca38b0f81721%2F2024-07-01-03-09-12-9102f7af-4715-4aba-9b1d-238ecbb14c04.jpg&w=1920&q=75","2","01/07/2024","Rp3,9 Miliar","Cicilan Mulai Rp.20,5 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-3mily-cakung-1006927332","Rumah Pulo Gebang, Cakung, Jakarta Timur","Cakung, Jakarta Timur","4","3","303 m²","137 m²","https://www.99.co/id/agent/specialistkg15","https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-pic%2Fagent%2F34725690%2Fd14bf31d%2F80%2F80.jpeg&w=256&q=75","[object Object]","Lamris","Agen","+62813...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2F8c490dfd-0c4f-4e22-a1eb-39ac1a2a9caf%2F2024-07-01-02-57-43-e0eca604-c725-45b4-aab6-89dd36a7c745.jpg&w=1920&q=75","4","01/07/2024","Rp7 Miliar","Cicilan Mulai Rp.36,9 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-7mily-pasar-minggu-1006925967","Di Jual Rumah 2 Lantai (Dekat Halte Busway Buncit, Jaksel)","Pejaten Barat, Pasar Minggu, Jakarta Selatan","4","3","175 m²","100 m²","https://www.99.co/id/agent/yazisyuk1424","https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F80%2F80%2Fcrop%2Ffalse%2Fproduction%2Fimage%2Fuser%2F8c490dfd-0c4f-4e22-a1eb-39ac1a2a9caf%2F2024-06-05-03-47-04-fdc8ae0c-3ad5-44cb-909b-0a7346bb3dcd.jpg&w=256&q=75","[object Object]","yazid syukri","Agen Independen","+62812...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2F7e5c63a3-511a-4af0-905a-38f689fa8f1b%2F2024-07-01-02-58-25-0d349c79-a05f-4646-9c0d-01209890b8df.jpg&w=1920&q=75","2","01/07/2024","Rp5 Miliar","Cicilan Mulai Rp.26,4 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-5mily-kelapa-gading-1006927247","Rumah Jl Kelapa Nias Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara","4","3","136 m²","240 m²","https://www.99.co/id/agent/specialistkg14","https://www.99.co/id/_next/image?url=https%3A%2F%2Fpicture.rumah123.com%2Fr123%2F80x80-crop%2Fphoto%2F1491914%2F180%2F14919141634021779.jpg&w=256&q=75","[object Object]","Albert LJHKGT","Lj Hooker Kelapa Gading Timur","+62878...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2Fbcf6fc00-a309-45db-8792-07c4b7a18a46%2F2024-07-01-02-58-05-d5ceff6c-17c9-4daf-9743-931529185530.jpg&w=1920&q=75","13","01/07/2024","Rp19,7 Miliar","Cicilan Mulai Rp.104 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-19mily-cilandak-1006927242","Dijual Rumah Di Area Cilandak Jakarta Selatan STDN0136","cilandak, Cilandak, Jakarta Selatan","4","3","710 m²","611 m²","https://www.99.co/id/agent/sealthedeal.id@gmail.com","https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F80%2F80%2Fcrop%2Ffalse%2Fproduction%2Fimage%2Fuser%2Fbcf6fc00-a309-45db-8792-07c4b7a18a46%2F2024-07-19-09-29-12-0519e37d-8164-4da5-accd-fafc26f9f226.png&w=256&q=75","[object Object]","Sing derinda","SealTheDealProperty","+62812...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2F7e5c63a3-511a-4af0-905a-38f689fa8f1b%2F2024-07-01-02-56-25-94642579-f0d5-4c7a-94c7-984ef05973d0.jpg&w=1920&q=75","2","01/07/2024","Rp3,5 Miliar","Cicilan Mulai Rp.18,4 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-3mily-kelapa-gading-1006927235","Rumah Kelapa Nias Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara","4","3","136 m²","200 m²","https://www.99.co/id/agent/specialistkg14","https://www.99.co/id/_next/image?url=https%3A%2F%2Fpicture.rumah123.com%2Fr123%2F80x80-crop%2Fphoto%2F1491914%2F180%2F14919141634021779.jpg&w=256&q=75","[object Object]","Albert LJHKGT","Lj Hooker Kelapa Gading Timur","+62878...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2F7e5c63a3-511a-4af0-905a-38f689fa8f1b%2F2024-07-01-02-52-29-54323a4a-493c-4e1b-a9c5-7fb24803087d.jpg&w=1920&q=75","2","01/07/2024","Rp7 Miliar","Cicilan Mulai Rp.36,9 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-7mily-kelapa-gading-1006927213","Rumah Kelapa Nias Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara","4","4","300 m²","221 m²","https://www.99.co/id/agent/specialistkg14","https://www.99.co/id/_next/image?url=https%3A%2F%2Fpicture.rumah123.com%2Fr123%2F80x80-crop%2Fphoto%2F1491914%2F180%2F14919141634021779.jpg&w=256&q=75","[object Object]","Albert LJHKGT","Lj Hooker Kelapa Gading Timur","+62878...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2F7e5c63a3-511a-4af0-905a-38f689fa8f1b%2F2024-07-01-02-50-19-1107e7a6-ff3f-4c8e-b436-38b9f32387d4.jpg&w=1920&q=75","2","01/07/2024","Rp2 Miliar","Cicilan Mulai Rp.10,5 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-2mily-kelapa-gading-1006927181","Rumah Kelapa Nias Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara","4","1","102 m²","108 m²","https://www.99.co/id/agent/specialistkg14","https://www.99.co/id/_next/image?url=https%3A%2F%2Fpicture.rumah123.com%2Fr123%2F80x80-crop%2Fphoto%2F1491914%2F180%2F14919141634021779.jpg&w=256&q=75","[object Object]","Albert LJHKGT","Lj Hooker Kelapa Gading Timur","+62878...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2F7e5c63a3-511a-4af0-905a-38f689fa8f1b%2F2024-07-01-02-48-15-8295b90a-cccc-4ac9-a8f0-503b25ccd1b6.jpg&w=1920&q=75","2","01/07/2024","Rp2,6 Miliar","Cicilan Mulai Rp.13,7 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-2mily-kelapa-gading-1006927168","Rumah Kelapa Nias Timur Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara","3","1","96 m²","102 m²","https://www.99.co/id/agent/specialistkg14","https://www.99.co/id/_next/image?url=https%3A%2F%2Fpicture.rumah123.com%2Fr123%2F80x80-crop%2Fphoto%2F1491914%2F180%2F14919141634021779.jpg&w=256&q=75","[object Object]","Albert LJHKGT","Lj Hooker Kelapa Gading Timur","+62878...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2F8ab9c370-6448-49ef-9d2d-e1d20a34b0cf%2F2024-07-01-02-45-53-439e7ad4-7012-4705-9d0d-ffcf92a00621.jpg&w=1920&q=75","9","01/07/2024","Rp795 Juta","Cicilan Mulai Rp.4,19 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-7950jt-jagakarsa-1006927159","Dijual Murah Rumah American Classic Di Jagakarsa Jakarta Selatan","Jagakarsa, Jagakarsa, Jakarta Selatan","3","2","38 m²","80 m²","https://www.99.co/id/agent/ijo_residence2","https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F80%2F80%2Fcrop%2Ffalse%2Fproduction%2Fimage%2Fuser%2F8ab9c370-6448-49ef-9d2d-e1d20a34b0cf%2F2024-04-26-15-32-25-c706ae90-f3d3-41e6-b7ab-a8fe7bd8704c.jpg&w=256&q=75","[object Object]","Ijo Residence","Rumaindo","+62811...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2Fd8b8305c-0964-498a-a860-bd2da01dcd39%2F2024-07-01-02-41-12-7cd2d309-12ab-412b-9aa8-60c50648b5b9.jpg&w=1920&q=75","2","01/07/2024","Rp1,85 Miliar","Cicilan Mulai Rp.9,76 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-1mily-kelapa-gading-1006927134","Rumah Jl. Kakak tua Komp. Walikota Sukapura, Jakarta Utara","Kelapa Gading, Jakarta Utara","3","1","160 m²","60 m²","https://www.99.co/id/agent/specialistkg13","https://www.99.co/id/_next/image?url=https%3A%2F%2Fpicture.rumah123.com%2Fr123%2F80x80-crop%2Fphoto%2F1167313%2F180%2F11673131605430379.jpg&w=256&q=75","[object Object]","Selvi LJHKGT","Lj Hooker Kelapa Gading Timur","+62817...","Whatsapp"
"https://www.99.co/id/_next/image?url=https%3A%2F%2Fwww.99.co%2Fid%2Fimg-regional%2F618%2F412%2Fcrop%2Ftrue%2Fproduction%2Fimage%2Fuser%2Fbbcfb981-cda3-4792-99cb-f9629ac3dfeb%2F2024-07-01-02-16-00-c122b8bf-96c4-4f29-8b83-1d56b30904dd.jpg&w=1920&q=75","13","01/07/2024","Rp1,45 Miliar","Cicilan Mulai Rp.7,65 Juta/bulan","https://www.99.co/id/properti/rumah-dijual-1mily-jagakarsa-1006926939","Termurah Rumah Cluster di Kahfi 1 Jagakarsa Jakarta Selatan","Jagakarsa, Jakarta Selatan","3","3","80 m²","120 m²","https://www.99.co/id/agent/binfale0027","https://www.99.co/id/_next/image?url=https%3A%2F%2Fpicture.rumah123.com%2Fr123%2F80x80-crop%2Fphoto%2F2034130%2F180%2F20341301719211545.jpg&w=256&q=75","[object Object]","Poernomo Property","2034130 - Independent Property Agent","+62889...","Whatsapp"
